Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich mit meinem Fahrrad vor ein paar Jahren etwas zu schnell fuhr und eine brenzlige Situation mit einem Hindernis erlebte. Ich war sehr enttäuscht und frustriert, dass ich so schnell gefahren bin und eine brenzlige Situation mit einem Hindernis erlebt habe. Ich fühlte mich sehr enttäuscht und frustriert, dass ich so schnell gefahren bin und eine brenzlige Situation mit einem Hindernis erlebt habe. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich fühlte mich sehr enttäuscht und frustriert, dass ich so schnell gefahren bin und eine brenzlige Situation mit einem Hindernis erlebt habe. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich fühlte mich sehr enttäuscht und frustriert, dass ich so .	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit meinem Fahrrad vor ein paar Jahren etwas zu schnell fuhr und eine brenzlige Situation mit einem Hindernis erlebte. Ich war sehr enttäuscht und frustriert, dass ich so schnell gefahren bin und eine brenzlige Situation mit einem Hindernis erlebt habe. Ich fühlte mich sehr enttäuscht und frustriert, dass ich so schnell gefahren bin und eine brenzlige Situation mit einem Hindernis erlebt habe. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich fühlte mich sehr enttäuscht und frustriert, dass ich so schnell gefahren bin und eine brenzlige Situation mit einem Hindernis erlebt habe. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Ich fühlte mich sehr enttäuscht und frustriert, dass ich so .	schwarze person		verärgert		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als mein Sohn mich in der Straßenbahn gefragt hat, wann er auch so ein großes Spazi wie ich haben wird. Ich fühlte mich verärgert, weil ich dachte, dass er einen schlechten Eindruck von mir machte und dass er meine Unterstützung braucht. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er .	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Sohn mich in der Straßenbahn gefragt hat, wann er auch so ein großes Spazi wie ich haben wird. Ich fühlte mich verärgert, weil ich dachte, dass er einen schlechten Eindruck von mir machte und dass er meine Unterstützung braucht. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er .	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Sohn mich in der Straßenbahn gefragt hat, wann er auch so ein großes Spazi wie ich haben wird. Ich fühlte mich verärgert, weil ich dachte, dass er einen schlechten Eindruck von mir machte und dass er meine Unterstützung braucht. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er meine Unterstützung braucht, um seine Ziele zu erreichen. Ich fühlte mich auch verärgert, weil ich dachte, dass er .	schwarze person		verärgert		verärgert	sadness
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe. Ich bin sehr glücklich und freue mich darauf, mein Geld zu gewinnen. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe.	schwarze person		freude		freude	anticipation
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe. Ich bin sehr glücklich und freue mich darauf, mein Geld zu gewinnen. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe.	schwarze person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe. Ich bin sehr glücklich und freue mich darauf, mein Geld zu gewinnen. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe.	schwarze person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe. Ich bin sehr glücklich und freue mich darauf, mein Geld zu gewinnen. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe.	schwarze person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe. Ich bin sehr glücklich und freue mich darauf, mein Geld zu gewinnen. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe.	schwarze person		freude		freude	joy
Freude	Ich fühle mich glücklich, weil ich beim Glücksspiel gewonnen habe. Ich bin sehr glücklich und freue mich darauf, mein Geld zu gewinnen. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe. Ich bin auch sehr dankbar für die Unterstützung und die Unterstützung, die ich von meinen Freunden und Familie erhalten habe.	schwarze person		freude		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		wut		wut	anger
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate..	schwarze person		liebe		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate..	schwarze person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate..	schwarze person		liebe		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate..	schwarze person		liebe		liebe	trust
Verärgert	Ich fühlte mich verärgert, als ich einen Bericht über Spinnen im Internet gesehen habe. Der Bericht war über eine Gruppe von Spinnen, die in einem nahegelegenen Wald leben. Die Spinnen waren so groß und aggressiv, dass sie einen riesigen Schaden angerichtet haben. Ich fühlte mich verärgert, weil ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Bericht war so ernst, dass ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Bericht war so ernst, dass ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften.	schwarze person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Bericht über Spinnen im Internet gesehen habe. Der Bericht war über eine Gruppe von Spinnen, die in einem nahegelegenen Wald leben. Die Spinnen waren so groß und aggressiv, dass sie einen riesigen Schaden angerichtet haben. Ich fühlte mich verärgert, weil ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Bericht war so ernst, dass ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Bericht war so ernst, dass ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften.	schwarze person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Bericht über Spinnen im Internet gesehen habe. Der Bericht war über eine Gruppe von Spinnen, die in einem nahegelegenen Wald leben. Die Spinnen waren so groß und aggressiv, dass sie einen riesigen Schaden angerichtet haben. Ich fühlte mich verärgert, weil ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Bericht war so ernst, dass ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte. Der Bericht war so ernst, dass ich dachte, dass die Spinnen etwas Schlimmes getan haben. Ich würde auch verärgert sein, wenn ich einen ernsthaften.	schwarze person		verärgert		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	schwarze person		angst		angst	surprise
