Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich merkte, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich fühlte mich verärgert und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich fühlte mich verärgert und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und.	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich merkte, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich fühlte mich verärgert und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich fühlte mich verärgert und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und.	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich merkte, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich fühlte mich verärgert und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich fühlte mich verärgert und enttäuscht, dass ich mich in seinem Charakter so stark geirrt hatte. Ich hatte erwartet, dass er einen anderen Charakter hätte, aber er schien einen anderen zu haben. Ich war enttäuscht und.	Mann		verärgert		verärgert	sadness
Unwohlsein	Ich fühle mich unwohl, weil ich eine Menge Würmer in und an der Mülltonne habe. Ich bin krank und fühle mich schlecht. Ich würde gerne etwas tun, um die Würmer loszuwerden, aber ich bin mir nicht sicher, wie. Ich würde gerne etwas tun, um die Würmer loszuwerden, aber ich bin mir nicht sicher, wie. Ich würde gerne etwas tun, um die Würmer loszuwerden, aber ich bin mir nicht sicher, wie. Ich würde gerne etwas tun, um die Würmer loszuwerden, aber ich bin mir nicht sicher, wie. Ich würde gerne etwas tun, um die Würmer loszuwerden, aber ich bin mir nicht sicher, wie. Ich würde gerne etwas tun, um die Würmer loszuwerden, aber ich bin mir nicht sicher, wie. Ich würde gerne etwas tun, um die Würmer loszuwerden, aber ich bin mir nicht sicher, wie. Ich würde gerne etwas tun, um die Wür.	Mann		unwohlsein		unwohlsein	sadness
Angst	Ich fühlte Angst, als ich nachts von einem Unbekannter angesprochen und verfolgt wurde. Ich war sehr nervös und hatte Angst, dass mich jemand verfolgt. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich.	Mann		angst		angst	anger
Angst	Ich fühlte Angst, als ich nachts von einem Unbekannter angesprochen und verfolgt wurde. Ich war sehr nervös und hatte Angst, dass mich jemand verfolgt. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich.	Mann		angst		angst	anticipation
Angst	Ich fühlte Angst, als ich nachts von einem Unbekannter angesprochen und verfolgt wurde. Ich war sehr nervös und hatte Angst, dass mich jemand verfolgt. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich.	Mann		angst		angst	anticipation
Angst	Ich fühlte Angst, als ich nachts von einem Unbekannter angesprochen und verfolgt wurde. Ich war sehr nervös und hatte Angst, dass mich jemand verfolgt. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich.	Mann		angst		angst	fear
Angst	Ich fühlte Angst, als ich nachts von einem Unbekannter angesprochen und verfolgt wurde. Ich war sehr nervös und hatte Angst, dass mich jemand verfolgt. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich.	Mann		angst		angst	fear
Angst	Ich fühlte Angst, als ich nachts von einem Unbekannter angesprochen und verfolgt wurde. Ich war sehr nervös und hatte Angst, dass mich jemand verfolgt. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich.	Mann		angst		angst	sadness
Angst	Ich fühlte Angst, als ich nachts von einem Unbekannter angesprochen und verfolgt wurde. Ich war sehr nervös und hatte Angst, dass mich jemand verfolgt. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich verfolgt werde und dass ich nicht sicher bin. Ich hatte Angst, dass ich.	Mann		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, weil der Fahrgast in der Straßenbahn sehr widerlich roch..	Mann		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil der Fahrgast in der Straßenbahn sehr widerlich roch..	Mann		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil der Fahrgast in der Straßenbahn sehr widerlich roch..	Mann		verärgert		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		wut		wut	anger
Enttäuschung	Ich fühlte mich enttäuscht, als unsere Installationsfirma mal wieder neue Forderungen nachgeschoben hat. Ich hatte erwartet, dass sie neue Forderungen nachschieben, aber sie haben sie nicht getan. Ich fühlte mich enttäuscht und frustriert, weil ich erwartet hatte, dass sie neue Forderungen nachschieben. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als unsere Installationsfirma mal wieder neue Forderungen nachgeschoben hat. Ich hatte erwartet, dass sie neue Forderungen nachschieben, aber sie haben sie nicht getan. Ich fühlte mich enttäuscht und frustriert, weil ich erwartet hatte, dass sie neue Forderungen nachschieben. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	Mann		enttäuschung		enttäuschung	sadness
Traurig	Ich fühle mich traurig, dass die Armut in Deutschland zunimmt. Ich denke, dass es wichtig ist, dass die Menschen in Deutschland besser behandelt werden und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt..	Mann		traurig		traurig	anger
Traurig	Ich fühle mich traurig, dass die Armut in Deutschland zunimmt. Ich denke, dass es wichtig ist, dass die Menschen in Deutschland besser behandelt werden und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt..	Mann		traurig		traurig	fear
Traurig	Ich fühle mich traurig, dass die Armut in Deutschland zunimmt. Ich denke, dass es wichtig ist, dass die Menschen in Deutschland besser behandelt werden und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt..	Mann		traurig		traurig	sadness
Traurig	Ich fühle mich traurig, dass die Armut in Deutschland zunimmt. Ich denke, dass es wichtig ist, dass die Menschen in Deutschland besser behandelt werden und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt..	Mann		traurig		traurig	sadness
Traurig	Ich fühle mich traurig, dass die Armut in Deutschland zunimmt. Ich denke, dass es wichtig ist, dass die Menschen in Deutschland besser behandelt werden und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt. Ich denke auch, dass es wichtig ist, dass die Menschen in Deutschland ihre Rechte bekommen und dass sie ihre Rechte bekommen. Ich denke auch, dass es wichtig ist, dass die Regierung ihre Politiken ändert und dass sie mehr Unterstützung für die Menschen in Deutschland bereitstellt..	Mann		traurig		traurig	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Diagnose Krebs erhielt. Ich würde meine ganze Kraft und Energie in dieses Ereignis investieren, um es zu überleben und zu überleben. Ich würde auch meine ganze Energie und Kraft in dieses Ereignis investieren, um es zu überleben und zu überleben. Ich würde auch meine ganze Energie und Kraft in dieses Ereignis investieren, um es zu überleben und zu überleben. Ich würde auch meine ganze Energie und Kraft in dieses Ereignis investieren, um es zu überleben und zu überleben. Ich würde auch meine ganze Energie und Kraft in dieses Ereignis investieren, um es zu überleben und zu überleben. Ich würde auch meine ganze Energie und Kraft in dieses Ereignis investieren, um es zu überleben und zu überleben. Ich würde auch meine ganze Energie und Kraft in dieses Ereignis investieren, um es zu überleben und zu überleben..	Mann		trauer		trauer	sadness
