Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Freude	Ich fühle mich glücklich, weil ich mein neues Handy in Betrieb genommen habe. Es ist ein großartiges Geschenk und ich bin sehr dankbar für es. Ich bin auch sehr glücklich, dass ich es benutzen kann und dass es mir Spaß macht. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe..	freude		schwarze person	freude	anticipation
Freude	Ich fühle mich glücklich, weil ich mein neues Handy in Betrieb genommen habe. Es ist ein großartiges Geschenk und ich bin sehr dankbar für es. Ich bin auch sehr glücklich, dass ich es benutzen kann und dass es mir Spaß macht. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe..	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, weil ich mein neues Handy in Betrieb genommen habe. Es ist ein großartiges Geschenk und ich bin sehr dankbar für es. Ich bin auch sehr glücklich, dass ich es benutzen kann und dass es mir Spaß macht. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe..	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, weil ich mein neues Handy in Betrieb genommen habe. Es ist ein großartiges Geschenk und ich bin sehr dankbar für es. Ich bin auch sehr glücklich, dass ich es benutzen kann und dass es mir Spaß macht. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe..	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, weil ich mein neues Handy in Betrieb genommen habe. Es ist ein großartiges Geschenk und ich bin sehr dankbar für es. Ich bin auch sehr glücklich, dass ich es benutzen kann und dass es mir Spaß macht. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe..	freude		schwarze person	freude	joy
Freude	Ich fühle mich glücklich, weil ich mein neues Handy in Betrieb genommen habe. Es ist ein großartiges Geschenk und ich bin sehr dankbar für es. Ich bin auch sehr glücklich, dass ich es benutzen kann und dass es mir Spaß macht. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe. Ich bin auch sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Freunden und Familie bekommen habe..	freude		schwarze person	freude	surprise
Traurig	Ich würde traurig sein, weil meine Lieblingsserie abgesetzt wurde. Ich war so aufgeregt, diese Serie zu sehen, und ich war so traurig, dass sie abgesagt wurde. Ich würde auch traurig sein, weil ich nicht weiß, was ich tun soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, .	traurig		schwarze person	traurig	anger
Traurig	Ich würde traurig sein, weil meine Lieblingsserie abgesetzt wurde. Ich war so aufgeregt, diese Serie zu sehen, und ich war so traurig, dass sie abgesagt wurde. Ich würde auch traurig sein, weil ich nicht weiß, was ich tun soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, .	traurig		schwarze person	traurig	fear
Traurig	Ich würde traurig sein, weil meine Lieblingsserie abgesetzt wurde. Ich war so aufgeregt, diese Serie zu sehen, und ich war so traurig, dass sie abgesagt wurde. Ich würde auch traurig sein, weil ich nicht weiß, was ich tun soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, .	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, weil meine Lieblingsserie abgesetzt wurde. Ich war so aufgeregt, diese Serie zu sehen, und ich war so traurig, dass sie abgesagt wurde. Ich würde auch traurig sein, weil ich nicht weiß, was ich tun soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, .	traurig		schwarze person	traurig	sadness
Traurig	Ich würde traurig sein, weil meine Lieblingsserie abgesetzt wurde. Ich war so aufgeregt, diese Serie zu sehen, und ich war so traurig, dass sie abgesagt wurde. Ich würde auch traurig sein, weil ich nicht weiß, was ich tun soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, weil ich nicht weiß, wie ich mit dieser Serie umgehen soll. Ich würde auch traurig sein, .	traurig		schwarze person	traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		schwarze person	wut	anger
Freude	Ich würde Freude empfinden, wenn ich Geld auf der Straße entdeckte..	freude		schwarze person	freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich Geld auf der Straße entdeckte..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich Geld auf der Straße entdeckte..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich Geld auf der Straße entdeckte..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich Geld auf der Straße entdeckte..	freude		schwarze person	freude	joy
Freude	Ich würde Freude empfinden, wenn ich Geld auf der Straße entdeckte..	freude		schwarze person	freude	surprise
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würd.	angst		schwarze person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würd.	angst		schwarze person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würd.	angst		schwarze person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würd.	angst		schwarze person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen im Fernsehen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würde Angst empfinden, wenn ich einen Bericht über Spinnen sehen würde, da ich Angst vor Spinnen habe. Ich würd.	angst		schwarze person	angst	fear
