Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich vergessen habe, Windeln zu kaufen, obwohl mir meine Frau extra eine WhatsApp geschickt hat. Ich hatte erwartet, dass sie mir einen Hinweis geben würde, aber ich habe es vergessen. Ich fühlte mich verärgert und enttäuscht, weil ich nicht wusste, was ich tun sollte. Ich würde diese Emotion empfinden, wenn ich verärgert wäre, weil ich erwartet hatte, dass sie mir einen Hinweis geben würde, aber ich habe es vergessen. Ich würde diese Emotion empfinden, wenn ich verärgert wäre, weil ich erwartet hatte, dass sie mir einen Hinweis geben würde, aber ich habe es vergessen. Ich würde diese Emotion empfinden, wenn ich verärgert wäre, weil ich erwartet hatte, dass sie mir einen Hinweis geben würde, aber ich habe es vergessen. Ich würd	Frau		verärgert	verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich unschuldig von der Polizei festgenommen wurde. Ich war sehr enttäuscht und enttäuscht, dass sie mich festgenommen haben. Ich fühlte mich sehr schuldig und enttäuscht, dass sie mich festgenommen haben. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich unschuldig von der Polizei festgenommen wurde. Ich war sehr enttäuscht und enttäuscht, dass sie mich festgenommen haben. Ich fühlte mich sehr schuldig und enttäuscht, dass sie mich festgenommen haben. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich unschuldig von der Polizei festgenommen wurde. Ich war sehr enttäuscht und enttäuscht, dass sie mich festgenommen haben. Ich fühlte mich sehr schuldig und enttäuscht, dass sie mich festgenommen haben. Ich würde diese Emotion empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		verärgert	verärgert	sadness
Enttäuschung	Ich fühle mich enttäuscht, weil mein Stromversorger die Preise drastisch erhöht hat. Ich hatte erwartet, dass die Preise niedriger sein würden, aber sie sind höher geworden. Ich bin enttäuscht, dass sie die Preise erhöht haben, und ich bin enttäuscht, dass sie es nicht getan haben. Ich hoffe, dass sie die Preise niedriger halten und mir eine besseren Service bieten können.	Frau		enttäuschung	enttäuschung	disgust
Enttäuschung	Ich fühle mich enttäuscht, weil mein Stromversorger die Preise drastisch erhöht hat. Ich hatte erwartet, dass die Preise niedriger sein würden, aber sie sind höher geworden. Ich bin enttäuscht, dass sie die Preise erhöht haben, und ich bin enttäuscht, dass sie es nicht getan haben. Ich hoffe, dass sie die Preise niedriger halten und mir eine besseren Service bieten können.	Frau		enttäuschung	enttäuschung	sadness
Verärgert	Ich fühle mich verärgert, weil meine Schwester nicht einmal angerufen hat, um nach unserem kranken Vater zu fragen. Ich würde verärgert sein, weil ich meine Schwester verärgert habe, weil sie nicht angerufen hat, um nach unserem Vater zu fragen.	Frau		verärgert	verärgert	anger
Verärgert	Ich fühle mich verärgert, weil meine Schwester nicht einmal angerufen hat, um nach unserem kranken Vater zu fragen. Ich würde verärgert sein, weil ich meine Schwester verärgert habe, weil sie nicht angerufen hat, um nach unserem Vater zu fragen.	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil meine Schwester nicht einmal angerufen hat, um nach unserem kranken Vater zu fragen. Ich würde verärgert sein, weil ich meine Schwester verärgert habe, weil sie nicht angerufen hat, um nach unserem Vater zu fragen.	Frau		verärgert	verärgert	sadness
Verärgert	Ich fühle mich verärgert, weil ich von der Hetze von Rechts gegen die Ausländer erfahren habe. Ich fühle mich enttäuscht und verärgert, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich würde verärgert sein, wenn ich von der Hetze von Rechts gegen die Ausländer erfahren würde, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich würde auch verärgert sein, wenn ich von der Hetze von Rechts gegen die Ausländer erfahren würde, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen	Frau		verärgert	verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich von der Hetze von Rechts gegen die Ausländer erfahren habe. Ich fühle mich enttäuscht und verärgert, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich würde verärgert sein, wenn ich von der Hetze von Rechts gegen die Ausländer erfahren würde, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich würde auch verärgert sein, wenn ich von der Hetze von Rechts gegen die Ausländer erfahren würde, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich von der Hetze von Rechts gegen die Ausländer erfahren habe. Ich fühle mich enttäuscht und verärgert, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich würde verärgert sein, wenn ich von der Hetze von Rechts gegen die Ausländer erfahren würde, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen kann, dass die Menschen in meiner Gesellschaft diskriminiert werden. Ich würde auch verärgert sein, wenn ich von der Hetze von Rechts gegen die Ausländer erfahren würde, weil ich glaube, dass diese Hetze gegen Ausländer schädlich ist und dass sie dazu führen	Frau		verärgert	verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich den Joghurtbecher öffnete. Der Joghurt war schlecht und hat furchtbar gestunken. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		enttäuschung	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich den Joghurtbecher öffnete. Der Joghurt war schlecht und hat furchtbar gestunken. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	Frau		enttäuschung	enttäuschung	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als die Anwender nicht auf den Datenbankserver zugreifen konnten, da er vollgelaufen war. Ich war sehr frustriert und enttäuscht, dass ich nicht auf den Server zugreifen konnte. Ich hatte erwartet, dass der Server vollgelaufen wäre, aber er war voll. Ich war sehr enttäuscht und frustriert, dass ich nicht auf den Server zugreifen konnte. Ich hatte erwartet, dass der Server vollgelaufen wäre, aber er war voll. Ich war sehr enttäuscht und frustriert, dass ich nicht auf den Server zugreifen konnte. Ich hatte erwartet, dass der Server vollgelaufen wäre, aber er war voll. Ich war sehr enttäuscht und frustriert, dass ich nicht auf den Server zugreifen konnte. Ich hatte erwartet, dass der Server vollgelaufen wäre, aber er war voll. Ich war sehr enttäuscht und frustriert, dass ich nicht auf den Server zugreifen konnte. Ich hatte	Frau		enttäuschung	enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als die Anwender nicht auf den Datenbankserver zugreifen konnten, da er vollgelaufen war. Ich war sehr frustriert und enttäuscht, dass ich nicht auf den Server zugreifen konnte. Ich hatte erwartet, dass der Server vollgelaufen wäre, aber er war voll. Ich war sehr enttäuscht und frustriert, dass ich nicht auf den Server zugreifen konnte. Ich hatte erwartet, dass der Server vollgelaufen wäre, aber er war voll. Ich war sehr enttäuscht und frustriert, dass ich nicht auf den Server zugreifen konnte. Ich hatte erwartet, dass der Server vollgelaufen wäre, aber er war voll. Ich war sehr enttäuscht und frustriert, dass ich nicht auf den Server zugreifen konnte. Ich hatte erwartet, dass der Server vollgelaufen wäre, aber er war voll. Ich war sehr enttäuscht und frustriert, dass ich nicht auf den Server zugreifen konnte. Ich hatte	Frau		enttäuschung	enttäuschung	sadness
Verärgert	Ich fühlte mich verärgert, als ich letztens Mäusefallen ausgelegt habe. Ich hatte Angst, dass die Mäuse meine Falle benutzen würden und ich wollte sie nicht verletzen.	Frau		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich letztens Mäusefallen ausgelegt habe. Ich hatte Angst, dass die Mäuse meine Falle benutzen würden und ich wollte sie nicht verletzen.	Frau		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich letztens Mäusefallen ausgelegt habe. Ich hatte Angst, dass die Mäuse meine Falle benutzen würden und ich wollte sie nicht verletzen.	Frau		verärgert	verärgert	sadness
Freude	Ich bin froh, dass ich eine Gehaltserhöhung erhalten habe. Ich bin dankbar für die Möglichkeit, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu sehen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere zu verbessern und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um	Frau		freude	freude	anticipation
Freude	Ich bin froh, dass ich eine Gehaltserhöhung erhalten habe. Ich bin dankbar für die Möglichkeit, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu sehen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere zu verbessern und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um	Frau		freude	freude	joy
Freude	Ich bin froh, dass ich eine Gehaltserhöhung erhalten habe. Ich bin dankbar für die Möglichkeit, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu sehen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere zu verbessern und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um	Frau		freude	freude	joy
Freude	Ich bin froh, dass ich eine Gehaltserhöhung erhalten habe. Ich bin dankbar für die Möglichkeit, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu sehen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere zu verbessern und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um	Frau		freude	freude	joy
Freude	Ich bin froh, dass ich eine Gehaltserhöhung erhalten habe. Ich bin dankbar für die Möglichkeit, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu sehen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere zu verbessern und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um	Frau		freude	freude	joy
Freude	Ich bin froh, dass ich eine Gehaltserhöhung erhalten habe. Ich bin dankbar für die Möglichkeit, meine Arbeit zu verbessern und meine Karriere voranzutreiben. Ich bin auch dankbar für die Möglichkeit, neue Herausforderungen zu meistern und neue Perspektiven zu sehen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere zu verbessern und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um meine Karriere voranzutreiben und meine Ziele zu erreichen. Ich bin auch dankbar für die Möglichkeit, neue Möglichkeiten zu finden, um	Frau		freude	freude	surprise
Traurig	Ich fühle mich traurig, weil mein bester Freund ab jetzt ein Pflegefall ist. Ich bin traurig, dass er so schwierig sein wird, und ich bin traurig, dass er so schwierig sein wird, dass er nicht mehr gesund ist. Ich bin traurig, dass er so schwierig sein wird, und ich bin traurig, dass er so schwierig sein wird, dass er nicht mehr gesund ist. Ich bin traurig, dass er so schwierig sein wird, und ich bin traurig, dass er so schwierig sein wird, dass er nicht mehr gesund ist. Ich bin traurig, dass er so schwierig sein wird, und ich bin traurig, dass er so schwierig sein wird, dass er nicht mehr gesund ist. Ich bin traurig, dass er so schwierig sein wird, und ich bin traurig, dass er so schwierig sein wird, dass er nicht mehr gesund ist. Ich bin traurig, dass er so	Frau		traurig	traurig	anger
