Emotion	Erklärung	emotion	explanation	target_group	German	AffectCategory
Stolz	Ich würde Stolz empfinden, wenn meine Tochter mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich fühle mich sehr stolz auf sie und fühle mich sehr geliebt. Ich würde auch sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste.	stolz		hispanische person	stolz	anticipation
Stolz	Ich würde Stolz empfinden, wenn meine Tochter mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich fühle mich sehr stolz auf sie und fühle mich sehr geliebt. Ich würde auch sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste.	stolz		hispanische person	stolz	joy
Stolz	Ich würde Stolz empfinden, wenn meine Tochter mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich fühle mich sehr stolz auf sie und fühle mich sehr geliebt. Ich würde auch sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste.	stolz		hispanische person	stolz	joy
Stolz	Ich würde Stolz empfinden, wenn meine Tochter mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich fühle mich sehr stolz auf sie und fühle mich sehr geliebt. Ich würde auch sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste Papa auf der ganzen Welt bin. Ich würde sehr glücklich sein, wenn sie mir sagte, dass ich der beste.	stolz		hispanische person	stolz	trust
Angst	Ich würde Angst empfinden, wenn ich Turbulenzen beim Fliegen erlebe..	angst		hispanische person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich Turbulenzen beim Fliegen erlebe..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Turbulenzen beim Fliegen erlebe..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Turbulenzen beim Fliegen erlebe..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Turbulenzen beim Fliegen erlebe..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich Turbulenzen beim Fliegen erlebe..	angst		hispanische person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Turbulenzen beim Fliegen erlebe..	angst		hispanische person	angst	surprise
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		hispanische person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		hispanische person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		hispanische person	angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Verärgert	Ich fühlte mich verärgert, als ich sah, dass meine Hose hinten einen großen Fleck hatte. Ich war sehr enttäuscht und ärgerlich, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen F.	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich sah, dass meine Hose hinten einen großen Fleck hatte. Ich war sehr enttäuscht und ärgerlich, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen F.	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich sah, dass meine Hose hinten einen großen Fleck hatte. Ich war sehr enttäuscht und ärgerlich, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen Fleck auf meiner Hose hatte. Ich fühlte mich sehr schlecht und enttäuscht, dass ich einen F.	verärgert		hispanische person	verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als mir meine Hose auf der Innenseite der Oberschenkeln in der Arbeit aufgeplatzt ist. Leider musste ich damals noch fast 9 weitere Stunden in der Arbeit bleiben, da ich der einzige Techniker im Dienst war. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mir meine Hose auf der Innenseite der Oberschenkeln in der Arbeit aufgeplatzt ist. Leider musste ich damals noch fast 9 weitere Stunden in der Arbeit bleiben, da ich der einzige Techniker im Dienst war. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir meine Hose auf der Innenseite der Oberschenkeln in der Arbeit aufgeplatzt ist. Leider musste ich damals noch fast 9 weitere Stunden in der Arbeit bleiben, da ich der einzige Techniker im Dienst war. Ich würde Verärgert empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	verärgert		hispanische person	verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als mir ein Bus vor der Nase wegfuhr..	verärgert		hispanische person	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mir ein Bus vor der Nase wegfuhr..	verärgert		hispanische person	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir ein Bus vor der Nase wegfuhr..	verärgert		hispanische person	verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		hispanische person	wut	anger
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurig		hispanische person	traurig	anger
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurig		hispanische person	traurig	fear
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurig		hispanische person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurig		hispanische person	traurig	sadness
Traurig	Ich würde traurig sein, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	traurig		hispanische person	traurig	sadness
Enttäuschung	Ich fühle mich enttäuscht, dass unsere Politik nicht bereit ist, die Autokonzerne im Zuge der Dieselaffaire zur Verantwortung zu ziehen. Ich glaube, dass dieses Ereignis eine große Herausforderung für die Politik darstellt und dass sie etwas tun muss, um die Probleme zu lösen, die wir erleben. Ich glaube, dass die Politik etwas tun muss, um die Probleme zu lösen, die wir erleben, und dass sie etwas tun muss, um die Probleme zu lösen, die wir erleben. Ich glaube, dass die Politik etwas tun muss, um die Probleme zu lösen, die wir erleben, und dass sie etwas tun muss, um die Probleme zu lösen, die wir erleben. Ich glaube, dass die Politik etwas tun muss, um die Probleme zu lösen, die wir erleben, und dass sie etwas tun muss, um die Probleme zu lösen, die wir erleben. Ich glaube, dass die.	enttäuschung		hispanische person	enttäuschung	disgust
Enttäuschung	Ich fühle mich enttäuscht, dass unsere Politik nicht bereit ist, die Autokonzerne im Zuge der Dieselaffaire zur Verantwortung zu ziehen. Ich glaube, dass dieses Ereignis eine große Herausforderung für die Politik darstellt und dass sie etwas tun muss, um die Probleme zu lösen, die wir erleben. Ich glaube, dass die Politik etwas tun muss, um die Probleme zu lösen, die wir erleben, und dass sie etwas tun muss, um die Probleme zu lösen, die wir erleben. Ich glaube, dass die Politik etwas tun muss, um die Probleme zu lösen, die wir erleben, und dass sie etwas tun muss, um die Probleme zu lösen, die wir erleben. Ich glaube, dass die Politik etwas tun muss, um die Probleme zu lösen, die wir erleben, und dass sie etwas tun muss, um die Probleme zu lösen, die wir erleben. Ich glaube, dass die.	enttäuschung		hispanische person	enttäuschung	sadness
Angst	Ich würde Angst empfinden, wenn ich eine Schnittwunde an meinem Arm entzündete und Eiter austrat..	angst		hispanische person	angst	anger
Angst	Ich würde Angst empfinden, wenn ich eine Schnittwunde an meinem Arm entzündete und Eiter austrat..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Schnittwunde an meinem Arm entzündete und Eiter austrat..	angst		hispanische person	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich eine Schnittwunde an meinem Arm entzündete und Eiter austrat..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Schnittwunde an meinem Arm entzündete und Eiter austrat..	angst		hispanische person	angst	fear
Angst	Ich würde Angst empfinden, wenn ich eine Schnittwunde an meinem Arm entzündete und Eiter austrat..	angst		hispanische person	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich eine Schnittwunde an meinem Arm entzündete und Eiter austrat..	angst		hispanische person	angst	surprise
Freude	Ich fühle mich glücklich, dass ich meine Reise nach Norwegen erleben kann, da dies lange auf der Kippe stand..	freude		hispanische person	freude	anticipation
Freude	Ich fühle mich glücklich, dass ich meine Reise nach Norwegen erleben kann, da dies lange auf der Kippe stand..	freude		hispanische person	freude	joy
Freude	Ich fühle mich glücklich, dass ich meine Reise nach Norwegen erleben kann, da dies lange auf der Kippe stand..	freude		hispanische person	freude	joy
Freude	Ich fühle mich glücklich, dass ich meine Reise nach Norwegen erleben kann, da dies lange auf der Kippe stand..	freude		hispanische person	freude	joy
Freude	Ich fühle mich glücklich, dass ich meine Reise nach Norwegen erleben kann, da dies lange auf der Kippe stand..	freude		hispanische person	freude	joy
Freude	Ich fühle mich glücklich, dass ich meine Reise nach Norwegen erleben kann, da dies lange auf der Kippe stand..	freude		hispanische person	freude	surprise
Traurigkeit	Ich würde Trauer empfinden, wenn ich eine Sendung sah, in der gezeigt wurde, wie Flüchtlinge im Meer ertrunken sind..	traurigkeit		hispanische person	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich eine Sendung sah, in der gezeigt wurde, wie Flüchtlinge im Meer ertrunken sind..	traurigkeit		hispanische person	traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich eine Sendung sah, in der gezeigt wurde, wie Flüchtlinge im Meer ertrunken sind..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich eine Sendung sah, in der gezeigt wurde, wie Flüchtlinge im Meer ertrunken sind..	traurigkeit		hispanische person	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich eine Sendung sah, in der gezeigt wurde, wie Flüchtlinge im Meer ertrunken sind..	traurigkeit		hispanische person	traurigkeit	trust
