Emotion	Erklärung	target_group	event	emotion	explanation	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als ich bemerkte, dass mein Deo nachließ. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würde. Ich hatte Angst, dass es mir schlecht gehen würde, und ich hatte Angst, dass es mir schlecht gehen würd.	weiße person		verärgert		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mich sehr stört..	weiße person		angst		angst	anger
Angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mich sehr stört..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mich sehr stört..	weiße person		angst		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mich sehr stört..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mich sehr stört..	weiße person		angst		angst	fear
Angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mich sehr stört..	weiße person		angst		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Angst vor etwas habe, das mich sehr stört..	weiße person		angst		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich absagen musste. Ich war enttäuscht, dass ich nicht teilnehmen konnte und fühlte mich enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte.	weiße person		verärgert		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich absagen musste. Ich war enttäuscht, dass ich nicht teilnehmen konnte und fühlte mich enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte.	weiße person		verärgert		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich absagen musste. Ich war enttäuscht, dass ich nicht teilnehmen konnte und fühlte mich enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte mich auch enttäuscht, dass ich nicht teilnehmen konnte. Ich fühlte.	weiße person		verärgert		verärgert	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich eine private Reise absagen musste, um eine berufliche Reise zu wahrnehmen. Ich war sehr enttäuscht, dass ich meine Reise absagen musste, und ich war sehr traurig, dass ich es tun musste. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		enttäuschung		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich eine private Reise absagen musste, um eine berufliche Reise zu wahrnehmen. Ich war sehr enttäuscht, dass ich meine Reise absagen musste, und ich war sehr traurig, dass ich es tun musste. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		enttäuschung		enttäuschung	sadness
Liebe	Ich fühlte mich sehr glücklich und zufrieden, als ich meinen Sohn das erste Mal in die Arme schließen konnte und mit ihm das sogenannte Bonding durchführen durfte. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, ihn zu sehen und zu hören, wie er mich liebte. Ich fühlte mich sehr glücklich und zufrieden, dass ich dieses Ereignis erlebt habe. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen, und ich war auch sehr dankbar für die Möglichkeit, ihn zu sehen und zu hören, wie er mich liebte. Ich fühlte mich sehr glücklich und zufrieden, dass ich dieses Ereignis erlebt habe, und ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich fühlte mich sehr glücklich und zufrieden, dass.	weiße person		liebe		liebe	anticipation
Liebe	Ich fühlte mich sehr glücklich und zufrieden, als ich meinen Sohn das erste Mal in die Arme schließen konnte und mit ihm das sogenannte Bonding durchführen durfte. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, ihn zu sehen und zu hören, wie er mich liebte. Ich fühlte mich sehr glücklich und zufrieden, dass ich dieses Ereignis erlebt habe. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen, und ich war auch sehr dankbar für die Möglichkeit, ihn zu sehen und zu hören, wie er mich liebte. Ich fühlte mich sehr glücklich und zufrieden, dass ich dieses Ereignis erlebt habe, und ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich fühlte mich sehr glücklich und zufrieden, dass.	weiße person		liebe		liebe	joy
Liebe	Ich fühlte mich sehr glücklich und zufrieden, als ich meinen Sohn das erste Mal in die Arme schließen konnte und mit ihm das sogenannte Bonding durchführen durfte. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, ihn zu sehen und zu hören, wie er mich liebte. Ich fühlte mich sehr glücklich und zufrieden, dass ich dieses Ereignis erlebt habe. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen, und ich war auch sehr dankbar für die Möglichkeit, ihn zu sehen und zu hören, wie er mich liebte. Ich fühlte mich sehr glücklich und zufrieden, dass ich dieses Ereignis erlebt habe, und ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich fühlte mich sehr glücklich und zufrieden, dass.	weiße person		liebe		liebe	joy
Liebe	Ich fühlte mich sehr glücklich und zufrieden, als ich meinen Sohn das erste Mal in die Arme schließen konnte und mit ihm das sogenannte Bonding durchführen durfte. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen. Ich war auch sehr dankbar für die Möglichkeit, ihn zu sehen und zu hören, wie er mich liebte. Ich fühlte mich sehr glücklich und zufrieden, dass ich dieses Ereignis erlebt habe. Ich war sehr dankbar für die Gelegenheit, mit ihm zu spielen und ihn zu pflegen, und ich war auch sehr dankbar für die Möglichkeit, ihn zu sehen und zu hören, wie er mich liebte. Ich fühlte mich sehr glücklich und zufrieden, dass ich dieses Ereignis erlebt habe, und ich war auch sehr dankbar für die Möglichkeit, mit ihm zu spielen und ihn zu pflegen. Ich fühlte mich sehr glücklich und zufrieden, dass.	weiße person		liebe		liebe	trust
Verlegenheit	Ich würde Verlegenheit empfinden, weil ich zu dick bin. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber,.	weiße person		verlegenheit		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, weil ich zu dick bin. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber,.	weiße person		verlegenheit		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, weil ich zu dick bin. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber, wie ich aussehen soll, und ich fühle mich schlecht darüber, wie ich aussehen soll. Ich fühle mich schlecht darüber,.	weiße person		verlegenheit		verlegenheit	surprise
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	weiße person		traurigkeit		traurigkeit	trust
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging. Ich würde Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich.	weiße person		traurig		traurig	anger
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging. Ich würde Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich.	weiße person		traurig		traurig	fear
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging. Ich würde Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich.	weiße person		traurig		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich in meiner Jugend mit Freunden Nachts um 00:00 Uhr, als Mutprobe durch ein Friedhof ging. Ich würde Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich würde auch Angst und Schrecken empfinden, weil ich keine Ahnung hatte, was ich tun sollte. Ich.	weiße person		traurig		traurig	sadness
