Emotion	Erklärung	target_group	event	emotion	German	AffectCategory
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod von Stan Lee erfuhr. Er war ein großer Fan von Marvel und war ein großer Künstler. Er war ein großer Verfechter der Comics und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel..	hispanische person		traurigkeit	traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich von dem Tod von Stan Lee erfuhr. Er war ein großer Fan von Marvel und war ein großer Künstler. Er war ein großer Verfechter der Comics und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel. Er war ein großer Fan von Marvel und war ein großer Fan von Marvel..	hispanische person		traurigkeit	traurigkeit	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Ang.	hispanische person		angst	angst	anger
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Ang.	hispanische person		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Ang.	hispanische person		angst	angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Ang.	hispanische person		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Ang.	hispanische person		angst	angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Ang.	hispanische person		angst	angst	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch den Wald gehen musste, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Angst empfinden, weil ich Angst hatte, dass ich nicht gesehen werde oder dass ich nicht sicher bin. Ich würde Ang.	hispanische person		angst	angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich meine Frau geheiratet habe..	hispanische person		liebe	liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Frau geheiratet habe..	hispanische person		liebe	liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Frau geheiratet habe..	hispanische person		liebe	liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Frau geheiratet habe..	hispanische person		liebe	liebe	trust
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Freude	Ich fühlte mich glücklich, als ich mein neues Auto abholen konnte..	hispanische person		freude	freude	anticipation
Freude	Ich fühlte mich glücklich, als ich mein neues Auto abholen konnte..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein neues Auto abholen konnte..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein neues Auto abholen konnte..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein neues Auto abholen konnte..	hispanische person		freude	freude	joy
Freude	Ich fühlte mich glücklich, als ich mein neues Auto abholen konnte..	hispanische person		freude	freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	hispanische person		wut	wut	anger
Verärgert	Ich fühlte mich verärgert, als plötzlich so ein widerlicher relativ platter grüner Käfer aus meiner Jacke gefallen ist. Der Käfer war so klein und hatte einen langen, runden Kopf, der mir weh tat. Ich war sehr wütend und hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst,.	hispanische person		verärgert	verärgert	anger
Verärgert	Ich fühlte mich verärgert, als plötzlich so ein widerlicher relativ platter grüner Käfer aus meiner Jacke gefallen ist. Der Käfer war so klein und hatte einen langen, runden Kopf, der mir weh tat. Ich war sehr wütend und hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst,.	hispanische person		verärgert	verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als plötzlich so ein widerlicher relativ platter grüner Käfer aus meiner Jacke gefallen ist. Der Käfer war so klein und hatte einen langen, runden Kopf, der mir weh tat. Ich war sehr wütend und hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst, dass er mich verletzen könnte. Ich hatte Angst, dass der Käfer mich verletzen könnte, und ich hatte Angst,.	hispanische person		verärgert	verärgert	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn mein Hund, der mehr als zwölf Jahre zu unserer Familie gehörte, gestorben ist. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde meine Trau.	hispanische person		traurigkeit	traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn mein Hund, der mehr als zwölf Jahre zu unserer Familie gehörte, gestorben ist. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde auch meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde meine Trauer mit einem Gefühl der Trauer und Verzweiflung verbinden, das mir sehr nahe kommt. Ich würde meine Trau.	hispanische person		traurigkeit	traurigkeit	fear
